image_00576e45_lt52.68007446_ln39.62036088_p-497_r00_y443.jpg;52.68007446;39.62036088;497
image_00559a32_lt52.68589381_ln39.62035392_p-536_r00_y-1172.jpg;52.68589381;39.62035392;536
image_00089fc5_lt52.68750857_ln39.62163846_p-596_r00_y1350.jpg;52.68750857;39.62163846;596
image_000708d3_lt52.69275175_ln39.62687735_p-532_r00_y586.jpg;52.69275175;39.62687735;532
image_0008a431_lt52.68745553_ln39.62156833_p-568_r00_y1131.jpg;52.68745553;39.62156833;568
image_00055167_lt52.68738511_ln39.62199071_p-712_r00_y-446.jpg;52.68738511;39.62199071;712
image_0006e99f_lt52.69307550_ln39.62690916_p-582_r00_y1594.jpg;52.69307550;39.62690916;582
image_000aaed2_lt52.68024562_ln39.62039965_p-621_r00_y587.jpg;52.68024562;39.62039965;621
image_00550d76_lt52.68419258_ln39.61850960_p-518_r00_y-822.jpg;52.68419258;39.61850960;518
image_00558cd4_lt52.68584852_ln39.62044899_p-487_r00_y-791.jpg;52.68584852;39.62044899;487
image_0057ac7a_lt52.68037262_ln39.62096457_p-571_r00_y-910.jpg;52.68037262;39.62096457;571
image_0006ee23_lt52.69306767_ln39.62683153_p-543_r00_y1532.jpg;52.69306767;39.62683153;543
image_00073d99_lt52.69196398_ln39.62692513_p-494_r00_y971.jpg;52.69196398;39.62692513;494
image_0007ae9a_lt52.69055075_ln39.62520404_p-427_r00_y988.jpg;52.69055075;39.62520404;427
image_0056cd7a_lt52.68221715_ln39.61899743_p-596_r00_y760.jpg;52.68221715;39.61899743;596
image_00089b5a_lt52.68756614_ln39.62171715_p-575_r00_y1421.jpg;52.68756614;39.62171715;575
image_005639bc_lt52.68443312_ln39.61787182_p-543_r00_y1459.jpg;52.68443312;39.61787182;543
image_0055cf71_lt52.68583828_ln39.61953848_p-554_r00_y1060.jpg;52.68583828;39.61953848;554
image_005791cc_lt52.68019223_ln39.62085492_p-582_r00_y-387.jpg;52.68019223;39.62085492;582
image_00074677_lt52.69185536_ln39.62677739_p-377_r00_y967.jpg;52.69185536;39.62677739;377
image_0006e0c1_lt52.69308935_ln39.62714533_p-589_r00_y2007.jpg;52.69308935;39.62714533;589
image_0057b0e9_lt52.68044990_ln39.62091781_p-578_r00_y-1089.jpg;52.68044990;39.62091781;578
image_00557698_lt52.68560286_ln39.62016334_p-550_r00_y-309.jpg;52.68560286;39.62016334;550
image_00038c28_lt52.68042738_ln39.62075798_p-624_r00_y-1121.jpg;52.68042738;39.62075798;624
image_00092664_lt52.68578281_ln39.61955161_p-490_r00_y994.jpg;52.68578281;39.61955161;490
image_00099513_lt52.68435668_ln39.61790907_p-578_r00_y1018.jpg;52.68435668;39.61790907;578
image_000ab7ae_lt52.68018740_ln39.62043437_p-564_r00_y399.jpg;52.68018740;39.62043437;564
image_0056d658_lt52.68209059_ln39.61907475_p-536_r00_y458.jpg;52.68209059;39.61907475;536
image_0056dac3_lt52.68202129_ln39.61911772_p-490_r00_y454.jpg;52.68202129;39.61911772;490
image_0005c3bf_lt52.68897428_ln39.62391979_p-712_r00_y-497.jpg;52.68897428;39.62391979;712
image_000ac968_lt52.68027859_ln39.62077714_p-631_r00_y-396.jpg;52.68027859;39.62077714;631
image_0055c67e_lt52.68596820_ln39.61969734_p-585_r00_y1448.jpg;52.68596820;39.61969734;585
image_00054cfc_lt52.68731514_ln39.62191756_p-660_r00_y-527.jpg;52.68731514;39.62191756;660
image_0004e37e_lt52.68583659_ln39.62016396_p-628_r00_y-742.jpg;52.68583659;39.62016396;628
image_00091916_lt52.68595666_ln39.61977168_p-571_r00_y1451.jpg;52.68595666;39.61977168;571
image_00577b89_lt52.68007300_ln39.62036498_p-501_r00_y257.jpg;52.68007300;39.62036498;501
image_00574675_lt52.68044415_ln39.62014913_p-511_r00_y556.jpg;52.68044415;39.62014913;511
image_0007aa2e_lt52.69060774_ln39.62527308_p-476_r00_y1003.jpg;52.69060774;39.62527308;476
image_0007987e_lt52.69081703_ln39.62556624_p-504_r00_y1252.jpg;52.69081703;39.62556624;504
image_00574f51_lt52.68031585_ln39.62022863_p-589_r00_y877.jpg;52.68031585;39.62022863;589
image_0055722d_lt52.68554485_ln39.62009207_p-511_r00_y-480.jpg;52.68554485;39.62009207;511
image_00579f16_lt52.68022974_ln39.62105025_p-497_r00_y-628.jpg;52.68022974;39.62105025;497
image_00082d74_lt52.68895101_ln39.62328753_p-416_r00_y994.jpg;52.68895101;39.62328753;416
image_00550906_lt52.68416452_ln39.61849104_p-522_r00_y-873.jpg;52.68416452;39.61849104;522
image_0005bf55_lt52.68890478_ln39.62384817_p-674_r00_y-524.jpg;52.68890478;39.62384817;674
image_000aa5f6_lt52.68036767_ln39.62032652_p-600_r00_y711.jpg;52.68036767;39.62032652;600
image_000695a5_lt52.69195635_ln39.62740885_p-734_r00_y-586.jpg;52.69195635;39.62740885;734
image_00576104_lt52.68008460_ln39.62035599_p-508_r00_y440.jpg;52.68008460;39.62035599;508
image_00038353_lt52.68029727_ln39.62085041_p-568_r00_y-836.jpg;52.68029727;39.62085041;568
image_0055b4cf_lt52.68612123_ln39.61987358_p-490_r00_y-1774.jpg;52.68612123;39.61987358;490
image_0057b558_lt52.68053261_ln39.62086686_p-557_r00_y-1272.jpg;52.68053261;39.62086686;557
image_0008249c_lt52.68906009_ln39.62344037_p-518_r00_y1138.jpg;52.68906009;39.62344037;518
image_00037ecf_lt52.68028989_ln39.62088165_p-900_r00_y-886.jpg;52.68028989;39.62088165;900
image_0004daa1_lt52.68570485_ln39.62002583_p-652_r00_y-488.jpg;52.68570485;39.62002583;652
image_00557f89_lt52.68572678_ln39.62030847_p-564_r00_y-605.jpg;52.68572678;39.62030847;564
image_0057b9c6_lt52.68060576_ln39.62081872_p-518_r00_y-1347.jpg;52.68060576;39.62081872;518
image_0056d1ea_lt52.68215384_ln39.61903469_p-578_r00_y575.jpg;52.68215384;39.61903469;578
image_00079ce9_lt52.69076480_ln39.62549326_p-540_r00_y1454.jpg;52.69076480;39.62549326;540
image_00099981_lt52.68428939_ln39.61787770_p-631_r00_y1278.jpg;52.68428939;39.61787770;631
image_000a1e9a_lt52.68233719_ln39.61905684_p-578_r00_y646.jpg;52.68233719;39.61905684;578
image_0008b5e2_lt52.68723227_ln39.62129044_p-345_r00_y996.jpg;52.68723227;39.62129044;345
image_00039095_lt52.68050431_ln39.62071175_p-568_r00_y-1342.jpg;52.68050431;39.62071175;568
image_005595c7_lt52.68586772_ln39.62042128_p-501_r00_y-1097.jpg;52.68586772;39.62042128;501
image_0056c031_lt52.68241415_ln39.61888933_p-508_r00_y447.jpg;52.68241415;39.61888933;508
image_0003fbdb_lt52.68232274_ln39.61950360_p-652_r00_y-971.jpg;52.68232274;39.61950360;652
image_0006fb88_lt52.69298753_ln39.62682556_p-600_r00_y1057.jpg;52.69298753;39.62682556;600
image_00564fd8_lt52.68411783_ln39.61781603_p-642_r00_y681.jpg;52.68411783;39.61781603;642
image_00070464_lt52.69283179_ln39.62685953_p-603_r00_y649.jpg;52.69283179;39.62685953;603
image_000921f6_lt52.68584237_ln39.61962525_p-543_r00_y1076.jpg;52.68584237;39.61962525;543
image_0055d860_lt52.68571239_ln39.61938167_p-455_r00_y1013.jpg;52.68571239;39.61938167;455
image_0056354e_lt52.68448598_ln39.61793634_p-504_r00_y1185.jpg;52.68448598;39.61793634;504
image_0007a5c1_lt52.69065864_ln39.62534037_p-515_r00_y1128.jpg;52.69065864;39.62534037;515
image_0008b176_lt52.68728618_ln39.62135727_p-391_r00_y998.jpg;52.68728618;39.62135727;391
image_00578011_lt52.68008697_ln39.62040081_p-525_r00_y122.jpg;52.68008697;39.62040081;525
image_005511e3_lt52.68424474_ln39.61858074_p-476_r00_y-800.jpg;52.68424474;39.61858074;476
image_00564b6d_lt52.68418493_ln39.61776403_p-631_r00_y885.jpg;52.68418493;39.61776403;631
image_00092ad4_lt52.68572795_ln39.61948331_p-434_r00_y996.jpg;52.68572795;39.61948331;434
image_0007392d_lt52.69201604_ln39.62699958_p-554_r00_y1037.jpg;52.69201604;39.62699958;554
image_000831df_lt52.68890013_ln39.62321573_p-370_r00_y991.jpg;52.68890013;39.62321573;370
image_0006e530_lt52.69308406_ln39.62703944_p-607_r00_y1847.jpg;52.69308406;39.62703944;607
image_00091d86_lt52.68589695_ln39.61969307_p-575_r00_y1301.jpg;52.68589695;39.61969307;575
image_0055b93c_lt52.68611484_ln39.61986149_p-494_r00_y1694.jpg;52.68611484;39.61986149;494
image_00575829_lt52.68018155_ln39.62030707_p-571_r00_y531.jpg;52.68018155;39.62030707;571
image_000ac08b_lt52.68023642_ln39.62056623_p-674_r00_y115.jpg;52.68023642;39.62056623;674
image_000734c0_lt52.69206763_ln39.62705157_p-575_r00_y876.jpg;52.69206763;39.62705157;575
image_005583f9_lt52.68578475_ln39.62037430_p-536_r00_y-766.jpg;52.68578475;39.62037430;536
image_005788ef_lt52.68014007_ln39.62059379_p-607_r00_y27.jpg;52.68014007;39.62059379;607
image_0004df0f_lt52.68577387_ln39.62009784_p-691_r00_y-500.jpg;52.68577387;39.62009784;691
image_00550497_lt52.68414050_ln39.61850682_p-508_r00_y-986.jpg;52.68414050;39.61850682;508
image_000a2777_lt52.68221543_ln39.61913672_p-628_r00_y640.jpg;52.68221543;39.61913672;628
image_0055a773_lt52.68603187_ln39.62005225_p-578_r00_y-1547.jpg;52.68603187;39.62005225;578
image_000555d3_lt52.68744854_ln39.62205996_p-649_r00_y-726.jpg;52.68744854;39.62205996;649
image_000914a8_lt52.68601126_ln39.61984376_p-529_r00_y1244.jpg;52.68601126;39.61984376;529
image_0057963a_lt52.68021361_ln39.62096440_p-536_r00_y-443.jpg;52.68021361;39.62096440;536
image_0055b063_lt52.68610794_ln39.61989453_p-508_r00_y-1669.jpg;52.68610794;39.61989453;508
image_00565445_lt52.68405184_ln39.61787155_p-614_r00_y504.jpg;52.68405184;39.61787155;614
image_005769db_lt52.68007303_ln39.62036041_p-494_r00_y437.jpg;52.68007303;39.62036041;494
image_000990a7_lt52.68441143_ln39.61796548_p-522_r00_y1069.jpg;52.68441143;39.61796548;522
image_000638af_lt52.69063698_ln39.62588129_p-652_r00_y-745.jpg;52.69063698;39.62588129;652
image_00578480_lt52.68011392_ln39.62048493_p-568_r00_y51.jpg;52.68011392;39.62048493;568
